filename,type,start,end,name,contig
NC_000962.3/PE_PGRS4+IGR:339073-339363.fa,merged_feature_and_igr,336559,339363,PE_PGRS4+IGR:339073-339363,NC_000962.3
NC_000962.3/IGR:2232219-2232738.fa,igr,2232219,2232738,IGR:2232219-2232738,NC_000962.3
NC_000962.3/PPE63.fa,feature,3978058,3979498,PPE63,NC_000962.3
NC_000962.3/Rv1975+IGR:2218717-2218843+Rv1976c.fa,merged_feature_and_igr,2218051,2219251,Rv1975+IGR:2218717-2218843+Rv1976c,NC_000962.3
NC_000962.3/truB+pptT+Rv2795c+IGR:3104911-3105055.fa,merged_feature_and_igr,3102363,3105055,truB+pptT+Rv2795c+IGR:3104911-3105055,NC_000962.3
NC_000962.3/Rv0538+IGR:631686-631742.fa,merged_feature_and_igr,630039,631742,Rv0538+IGR:631686-631742,NC_000962.3
NC_000962.3/Rv0775+Rv0776c+IGR:869763-870007.fa,merged_feature_and_igr,868406,870007,Rv0775+Rv0776c+IGR:869763-870007,NC_000962.3
NC_000962.3/Rv3415c+IGR:3834521-3834891+whiB3+IGR:3835200-3835271.fa,merged_feature_and_igr,3833693,3835271,Rv3415c+IGR:3834521-3834891+whiB3+IGR:3835200-3835271,NC_000962.3
NC_000962.3/qcrC+qcrA+qcrB+IGR:2461327-2461503.fa,merged_feature_and_igr,2457552,2461503,qcrC+qcrA+qcrB+IGR:2461327-2461503,NC_000962.3
NC_000962.3/Rv0785+IGR:881040-881074.fa,merged_feature_and_igr,879339,881074,Rv0785+IGR:881040-881074,NC_000962.3
NC_000962.3/Rv2387+hemN+IGR:2683142-2683247.fa,merged_feature_and_igr,2680764,2683247,Rv2387+hemN+IGR:2683142-2683247,NC_000962.3
NC_000962.3/Rv1101c+IGR:1230548-1230659.fa,merged_feature_and_igr,1229390,1230659,Rv1101c+IGR:1230548-1230659,NC_000962.3
NC_000962.3/mscR+Rv2260.fa,merged_features,2532244,2533965,mscR+Rv2260,NC_000962.3
NC_000962.3/Rv3733c+IGR:4184512-4184525.fa,merged_feature_and_igr,4184011,4184525,Rv3733c+IGR:4184512-4184525,NC_000962.3
NC_000962.3/blaC+IGR:2326809-2326943.fa,merged_feature_and_igr,2325885,2326943,blaC+IGR:2326809-2326943,NC_000962.3
NC_000962.3/tatC+IGR:2353029-2353045+tatA+IGR:2353297-2353364.fa,merged_feature_and_igr,2352102,2353364,tatC+IGR:2353029-2353045+tatA+IGR:2353297-2353364,NC_000962.3
NC_000962.3/purB+IGR:871426-871430.fa,merged_feature_and_igr,870007,871430,purB+IGR:871426-871430,NC_000962.3
NC_000962.3/Rv3831+Rv3832c+IGR:4306811-4306866.fa,merged_feature_and_igr,4305756,4306866,Rv3831+Rv3832c+IGR:4306811-4306866,NC_000962.3
NC_000962.3/Rv2082+Rv2083+Rv2084+IGR:2342944-2343026.fa,merged_feature_and_igr,2338708,2343026,Rv2082+Rv2083+Rv2084+IGR:2342944-2343026,NC_000962.3
NC_000962.3/Rv2884+IGR:3194151-3194165.fa,merged_feature_and_igr,3193392,3194165,Rv2884+IGR:3194151-3194165,NC_000962.3
NC_000962.3/Rv3813c+IGR:4279215-4279229.fa,merged_feature_and_igr,4278393,4279229,Rv3813c+IGR:4279215-4279229,NC_000962.3
NC_000962.3/efpA+IGR:3154631-3154653.fa,merged_feature_and_igr,3153038,3154653,efpA+IGR:3154631-3154653,NC_000962.3
NC_000962.3/fadD30+pks6+Rv0406c+IGR:490705-490782.fa,merged_feature_and_igr,483976,490782,fadD30+pks6+Rv0406c+IGR:490705-490782,NC_000962.3
NC_000962.3/PE_PGRS17+IGR:1094356-1094669+Rv0979c+IGR:1094864-1094885+rpmF+IGR:1095059-1095077.fa,merged_feature_and_igr,1093360,1095077,PE_PGRS17+IGR:1094356-1094669+Rv0979c+IGR:1094864-1094885+rpmF+IGR:1095059-1095077,NC_000962.3
NC_000962.3/Rv2423+IGR:2720643-2720775.fa,merged_feature_and_igr,2719596,2720775,Rv2423+IGR:2720643-2720775,NC_000962.3
NC_000962.3/groEL1+IGR:3836891-3836985+groES+IGR:3837288-3837554.fa,merged_feature_and_igr,3835271,3837554,groEL1+IGR:3836891-3836985+groES+IGR:3837288-3837554,NC_000962.3
NC_000962.3/Rv1637c+IGR:1843692-1843740.fa,merged_feature_and_igr,1842897,1843740,Rv1637c+IGR:1843692-1843740,NC_000962.3
NC_000962.3/mtrA+IGR:3627349-3627418.fa,merged_feature_and_igr,3626662,3627418,mtrA+IGR:3627349-3627418,NC_000962.3
NC_000962.3/Rv0038+IGR:41912-42003+Rv0039c+IGR:42351-42432.fa,merged_feature_and_igr,41303,42432,Rv0038+IGR:41912-42003+Rv0039c+IGR:42351-42432,NC_000962.3
NC_000962.3/PPE25+IGR:2026398-2026476+PE18+IGR:2026776-2026789.fa,merged_feature_and_igr,2025300,2026789,PPE25+IGR:2026398-2026476+PE18+IGR:2026776-2026789,NC_000962.3
NC_000962.3/ripA+IGR:1668408-1668418.fa,merged_feature_and_igr,1666989,1668418,ripA+IGR:1668408-1668418,NC_000962.3
NC_000962.3/Rv0495c+IGR:586314-586393.fa,merged_feature_and_igr,585423,586393,Rv0495c+IGR:586314-586393,NC_000962.3
NC_000962.3/menH+IGR:650393-650406+Rv0559c+IGR:650745-650778.fa,merged_feature_and_igr,649688,650778,menH+IGR:650393-650406+Rv0559c+IGR:650745-650778,NC_000962.3
NC_000962.3/lppI+IGR:2291925-2291961.fa,merged_feature_and_igr,2291268,2291961,lppI+IGR:2291925-2291961,NC_000962.3
NC_000962.3/Rv2507+Rv2508c+IGR:2824593-2824677.fa,merged_feature_and_igr,2822437,2824677,Rv2507+Rv2508c+IGR:2824593-2824677,NC_000962.3
NC_000962.3/Rv2952+IGR:3305253-3305278.fa,merged_feature_and_igr,3304440,3305278,Rv2952+IGR:3305253-3305278,NC_000962.3
NC_000962.3/lpqM+Rv0420c+IGR:506971-507131.fa,merged_feature_and_igr,505085,507131,lpqM+Rv0420c+IGR:506971-507131,NC_000962.3
NC_000962.3/rho+IGR:1455012-1455162+rpmE+IGR:1455405-1455494.fa,merged_feature_and_igr,1453203,1455494,rho+IGR:1455012-1455162+rpmE+IGR:1455405-1455494,NC_000962.3
NC_000962.3/Rv2781c+IGR:3088984-3089044.fa,merged_feature_and_igr,3087949,3089044,Rv2781c+IGR:3088984-3089044,NC_000962.3
NC_000962.3/cut4.fa,feature,3873451,3874132,cut4,NC_000962.3
NC_000962.3/Rv3592+lpqF+IGR:4035710-4035856.fa,merged_feature_and_igr,4034056,4035856,Rv3592+lpqF+IGR:4035710-4035856,NC_000962.3
NC_000962.3/ureG+IGR:2101014-2101021.fa,merged_feature_and_igr,2100339,2101021,ureG+IGR:2101014-2101021,NC_000962.3
NC_000962.3/PPE49+IGR:3491651-3491807+Rv3126c+IGR:3492122-3492146.fa,merged_feature_and_igr,3490475,3492146,PPE49+IGR:3491651-3491807+Rv3126c+IGR:3492122-3492146,NC_000962.3
NC_000962.3/Rv2026c+IGR:2272747-2272786.fa,merged_feature_and_igr,2271862,2272786,Rv2026c+IGR:2272747-2272786,NC_000962.3
NC_000962.3/Rv0268c+IGR:323273-323337.fa,merged_feature_and_igr,322763,323337,Rv0268c+IGR:323273-323337,NC_000962.3
NC_000962.3/Rv1373+IGR:1546992-1547071+Rv1374c+MTS1082+IGR:1547530-1547831.fa,merged_feature_and_igr,1546011,1547831,Rv1373+IGR:1546992-1547071+Rv1374c+MTS1082+IGR:1547530-1547831,NC_000962.3
NC_000962.3/IGR:2219251-2219753.fa,igr,2219251,2219753,IGR:2219251-2219753,NC_000962.3
NC_000962.3/Rv3591c+IGR:4034042-4034056.fa,merged_feature_and_igr,4033268,4034056,Rv3591c+IGR:4034042-4034056,NC_000962.3
NC_000962.3/hsaB+IGR:4009282-4009296.fa,merged_feature_and_igr,4008718,4009296,hsaB+IGR:4009282-4009296,NC_000962.3
NC_000962.3/Rv3236c+IGR:3613116-3613120+Rv3237c+IGR:3613603-3613663.fa,merged_feature_and_igr,3611958,3613663,Rv3236c+IGR:3613116-3613120+Rv3237c+IGR:3613603-3613663,NC_000962.3
NC_000962.3/IGR:2575225-2575808.fa,igr,2575225,2575808,IGR:2575225-2575808,NC_000962.3
NC_000962.3/arsB1+IGR:3003269-3003279.fa,merged_feature_and_igr,3001982,3003279,arsB1+IGR:3003269-3003279,NC_000962.3
NC_000962.3/rplA+IGR:736224-736297.fa,merged_feature_and_igr,735516,736297,rplA+IGR:736224-736297,NC_000962.3
NC_000962.3/dinF+IGR:3143628-3143634.fa,merged_feature_and_igr,3142308,3143634,dinF+IGR:3143628-3143634,NC_000962.3
NC_000962.3/Rv0857+dapC+IGR:954920-955076.fa,merged_feature_and_igr,953256,955076,Rv0857+dapC+IGR:954920-955076,NC_000962.3
NC_000962.3/fadE24+IGR:3506769-3506789.fa,merged_feature_and_igr,3505362,3506789,fadE24+IGR:3506769-3506789,NC_000962.3
NC_000962.3/cysA2+IGR:909318-909610.fa,merged_feature_and_igr,908484,909610,cysA2+IGR:909318-909610,NC_000962.3
NC_000962.3/Rv2034+Rv2035+Rv2036+IGR:2282740-2282746.fa,merged_feature_and_igr,2281293,2282746,Rv2034+Rv2035+Rv2036+IGR:2282740-2282746,NC_000962.3
NC_000962.3/IGR:11184-11873+Rv0008c+IGR:12311-12467.fa,merged_feature_and_igr,11184,12467,IGR:11184-11873+Rv0008c+IGR:12311-12467,NC_000962.3
NC_000962.3/lppY+IGR:3358567-3358611.fa,merged_feature_and_igr,3357601,3358611,lppY+IGR:3358567-3358611,NC_000962.3
NC_000962.3/mutT3+thiE+IGR:501018-501147.fa,merged_feature_and_igr,499712,501147,mutT3+thiE+IGR:501018-501147,NC_000962.3
NC_000962.3/hycD+IGR:93278-93288.fa,merged_feature_and_igr,92327,93288,hycD+IGR:93278-93288,NC_000962.3
NC_000962.3/Rv1733c+IGR:1960487-1960666+MTS1338+Rv1734c+IGR:1961016-1961290+Rv1735c+IGR:1961788-1961886+Rv1735a+IGR:1962129-1962227.fa,merged_feature_and_igr,1959854,1962227,Rv1733c+IGR:1960487-1960666+MTS1338+Rv1734c+IGR:1961016-1961290+Rv1735c+IGR:1961788-1961886+Rv1735a+IGR:1962129-1962227,NC_000962.3
NC_000962.3/Rv1870c+IGR:2121430-2121494+Rv1871c+IGR:2121884-2121906.fa,merged_feature_and_igr,2120794,2121906,Rv1870c+IGR:2121430-2121494+Rv1871c+IGR:2121884-2121906,NC_000962.3
NC_000962.3/rpfB+ksgA+IGR:1130105-1130190.fa,merged_feature_and_igr,1128090,1130190,rpfB+ksgA+IGR:1130105-1130190,NC_000962.3
NC_000962.3/PE_PGRS60+PE_PGRS61+IGR:4094527-4094659.fa,merged_feature_and_igr,4093631,4094659,PE_PGRS60+PE_PGRS61+IGR:4094527-4094659,NC_000962.3
NC_000962.3/Rv3005c+IGR:3364532-3364708.fa,merged_feature_and_igr,3363692,3364708,Rv3005c+IGR:3364532-3364708,NC_000962.3
NC_000962.3/dnaG+IGR:2622452-2622456.fa,merged_feature_and_igr,2620532,2622456,dnaG+IGR:2622452-2622456,NC_000962.3
NC_000962.3/Rv0195+IGR:231534-231646.fa,merged_feature_and_igr,230898,231646,Rv0195+IGR:231534-231646,NC_000962.3
NC_000962.3/Rv2119+IGR:2379222-2379244+Rv2120c+IGR:2379727-2379805.fa,merged_feature_and_igr,2378385,2379805,Rv2119+IGR:2379222-2379244+Rv2120c+IGR:2379727-2379805,NC_000962.3
NC_000962.3/aftC+IGR:2990592-2990705+msrB+IGR:2991116-2991183.fa,merged_feature_and_igr,2989290,2991183,aftC+IGR:2990592-2990705+msrB+IGR:2991116-2991183,NC_000962.3
NC_000962.3/rfbE+glfT1+rfbD+IGR:4230100-4230255.fa,merged_feature_and_igr,4227528,4230255,rfbE+glfT1+rfbD+IGR:4230100-4230255,NC_000962.3
NC_000962.3/dprE1.fa,feature,4235778,4237164,dprE1,NC_000962.3
NC_000962.3/Rv0443+IGR:532911-533090.fa,merged_feature_and_igr,532395,533090,Rv0443+IGR:532911-533090,NC_000962.3
NC_000962.3/gpdA2+IGR:3338999-3339117.fa,merged_feature_and_igr,3337994,3339117,gpdA2+IGR:3338999-3339117,NC_000962.3
NC_000962.3/Rv0502+IGR:593867-593870.fa,merged_feature_and_igr,592790,593870,Rv0502+IGR:593867-593870,NC_000962.3
NC_000962.3/glnB+amt+IGR:3232506-3232870.fa,merged_feature_and_igr,3230737,3232870,glnB+amt+IGR:3232506-3232870,NC_000962.3
NC_000962.3/trmU+iscS+IGR:3385066-3385162.fa,merged_feature_and_igr,3382784,3385162,trmU+iscS+IGR:3385066-3385162,NC_000962.3
NC_000962.3/accA1+IGR:2816880-2816884.fa,merged_feature_and_igr,2814915,2816884,accA1+IGR:2816880-2816884,NC_000962.3
NC_000962.3/Rv3037c+IGR:3398290-3398424.fa,merged_feature_and_igr,3397213,3398424,Rv3037c+IGR:3398290-3398424,NC_000962.3
NC_000962.3/Rv3785+Rv3786c+IGR:4233597-4233609.fa,merged_feature_and_igr,4231319,4233609,Rv3785+Rv3786c+IGR:4233597-4233609,NC_000962.3
NC_000962.3/IGR:4211784-4212292.fa,igr,4211784,4212292,IGR:4211784-4212292,NC_000962.3
NC_000962.3/Rv1072+IGR:1197115-1197230.fa,merged_feature_and_igr,1196278,1197230,Rv1072+IGR:1197115-1197230,NC_000962.3
NC_000962.3/Rv0373c+Rv0374c+IGR:452279-452293.fa,merged_feature_and_igr,449403,452293,Rv0373c+Rv0374c+IGR:452279-452293,NC_000962.3
NC_000962.3/Rv0789c+IGR:884050-884071.fa,merged_feature_and_igr,883450,884071,Rv0789c+IGR:884050-884071,NC_000962.3
NC_000962.3/fadB5+IGR:2159091-2159190.fa,merged_feature_and_igr,2158086,2159190,fadB5+IGR:2159091-2159190,NC_000962.3
NC_000962.3/Rv2715+IGR:3029123-3029171.fa,merged_feature_and_igr,3028097,3029171,Rv2715+IGR:3029123-3029171,NC_000962.3
NC_000962.3/helY+IGR:2352054-2352102.fa,merged_feature_and_igr,2349333,2352102,helY+IGR:2352054-2352102,NC_000962.3
NC_000962.3/PPE43+IGR:3078078-3078157.fa,merged_feature_and_igr,3076893,3078157,PPE43+IGR:3078078-3078157,NC_000962.3
NC_000962.3/PE_PGRS12+PE_PGRS13+IGR:927610-927836.fa,merged_feature_and_igr,924950,927836,PE_PGRS12+PE_PGRS13+IGR:927610-927836,NC_000962.3
NC_000962.3/mce2R+yrbE2A+IGR:685926-685927.fa,merged_feature_and_igr,684409,685927,mce2R+yrbE2A+IGR:685926-685927,NC_000962.3
NC_000962.3/Rv1194c+IGR:1338513-1339002+PE13+IGR:1339302-1339348.fa,merged_feature_and_igr,1337247,1339348,Rv1194c+IGR:1338513-1339002+PE13+IGR:1339302-1339348,NC_000962.3
NC_000962.3/Rv0227c+IGR:272839-273054.fa,merged_feature_and_igr,271573,273054,Rv0227c+IGR:272839-273054,NC_000962.3
NC_000962.3/Rv0633c+IGR:730166-730319.fa,merged_feature_and_igr,729326,730319,Rv0633c+IGR:730166-730319,NC_000962.3
NC_000962.3/pafA.fa,feature,2355318,2356677,pafA,NC_000962.3
NC_000962.3/vapC13+vapB13+IGR:2087912-2087970.fa,merged_feature_and_igr,2087256,2087970,vapC13+vapB13+IGR:2087912-2087970,NC_000962.3
NC_000962.3/IGR:1016685-1017216.fa,igr,1016685,1017216,IGR:1016685-1017216,NC_000962.3
NC_000962.3/Rv3188+Rv3189+IGR:3555262-3555421.fa,merged_feature_and_igr,3554297,3555421,Rv3188+Rv3189+IGR:3555262-3555421,NC_000962.3
NC_000962.3/Rv0517+IGR:610056-610187.fa,merged_feature_and_igr,608745,610187,Rv0517+IGR:610056-610187,NC_000962.3
NC_000962.3/PPE58+IGR:3843734-3843884.fa,merged_feature_and_igr,3843035,3843884,PPE58+IGR:3843734-3843884,NC_000962.3
NC_000962.3/gnd1+IGR:2095188-2095217.fa,merged_feature_and_igr,2093730,2095217,gnd1+IGR:2095188-2095217,NC_000962.3
NC_000962.3/eccA3+eccB3+eccC3+PE5+IGR:349932-349934.fa,merged_feature_and_igr,342129,349934,eccA3+eccB3+eccC3+PE5+IGR:349932-349934,NC_000962.3
NC_000962.3/Rv0079+Rv0080+IGR:89480-89574+Rv0081+IGR:89919-89923.fa,merged_feature_and_igr,88203,89923,Rv0079+Rv0080+IGR:89480-89574+Rv0081+IGR:89919-89923,NC_000962.3
NC_000962.3/espG3+IGR:353036-353082.fa,merged_feature_and_igr,352148,353082,espG3+IGR:353036-353082,NC_000962.3
NC_000962.3/Rv2459+IGR:2762380-2762530.fa,merged_feature_and_igr,2760853,2762530,Rv2459+IGR:2762380-2762530,NC_000962.3
NC_000962.3/Rv3249c+rubB+IGR:3630566-3630570.fa,merged_feature_and_igr,3629751,3630570,Rv3249c+rubB+IGR:3630566-3630570,NC_000962.3
NC_000962.3/Rv3899c+Rv3900c+IGR:4386308-4386364+Rv3901c.fa,merged_feature_and_igr,4384146,4386814,Rv3899c+Rv3900c+IGR:4386308-4386364+Rv3901c,NC_000962.3
NC_000962.3/Rv3920c+IGR:4408897-4408968.fa,merged_feature_and_igr,4408333,4408968,Rv3920c+IGR:4408897-4408968,NC_000962.3
NC_000962.3/pstS1+IGR:1043239-1043298.fa,merged_feature_and_igr,1042114,1043298,pstS1+IGR:1043239-1043298,NC_000962.3
NC_000962.3/Rv3092c+IGR:3461734-3461759.fa,merged_feature_and_igr,3460813,3461759,Rv3092c+IGR:3461734-3461759,NC_000962.3
NC_000962.3/Rv3714c+IGR:4159821-4159888.fa,merged_feature_and_igr,4158930,4159888,Rv3714c+IGR:4159821-4159888,NC_000962.3
NC_000962.3/pheS+pheT+IGR:1862253-1862346.fa,merged_feature_and_igr,1858732,1862346,pheS+pheT+IGR:1862253-1862346,NC_000962.3
NC_000962.3/Rv0073+IGR:82668-82747.fa,merged_feature_and_igr,81675,82747,Rv0073+IGR:82668-82747,NC_000962.3
NC_000962.3/Rv0394c+IGR:474841-474939+Rv0395+IGR:475344-475349+Rv0396+IGR:475742-475815+Rv0397+IGR:476184-476393+Rv0397A+IGR:476642-476678.fa,merged_feature_and_igr,474121,476678,Rv0394c+IGR:474841-474939+Rv0395+IGR:475344-475349+Rv0396+IGR:475742-475815+Rv0397+IGR:476184-476393+Rv0397A+IGR:476642-476678,NC_000962.3
NC_000962.3/IGR:1541805-1543358.fa,igr,1541805,1543358,IGR:1541805-1543358,NC_000962.3
NC_000962.3/smc+IGR:3237806-3237817.fa,merged_feature_and_igr,3234188,3237817,smc+IGR:3237806-3237817,NC_000962.3
NC_000962.3/lepB+IGR:3213854-3213911+rplS+IGR:3214253-3214627.fa,merged_feature_and_igr,3212969,3214627,lepB+IGR:3213854-3213911+rplS+IGR:3214253-3214627,NC_000962.3
NC_000962.3/PE_PGRS49+IGR:3738000-3738157.fa,merged_feature_and_igr,3736983,3738157,PE_PGRS49+IGR:3738000-3738157,NC_000962.3
NC_000962.3/metK+IGR:1568036-1568108.fa,merged_feature_and_igr,1566824,1568108,metK+IGR:1568036-1568108,NC_000962.3
NC_000962.3/Rv1354c+IGR:1521876-1521884.fa,merged_feature_and_igr,1520004,1521884,Rv1354c+IGR:1521876-1521884,NC_000962.3
NC_000962.3/Rv0874c+IGR:973706-973805.fa,merged_feature_and_igr,972545,973805,Rv0874c+IGR:973706-973805,NC_000962.3
NC_000962.3/IGR:612074-613037.fa,igr,612074,613037,IGR:612074-613037,NC_000962.3
NC_000962.3/PPE61+IGR:3970563-3970704.fa,merged_feature_and_igr,3969342,3970704,PPE61+IGR:3970563-3970704,NC_000962.3
NC_000962.3/iniA+iniC+IGR:414238-414380.fa,merged_feature_and_igr,410837,414380,iniA+iniC+IGR:414238-414380,NC_000962.3
NC_000962.3/Rv1357c+IGR:1526216-1526611.fa,merged_feature_and_igr,1525292,1526611,Rv1357c+IGR:1526216-1526611,NC_000962.3
NC_000962.3/gabD2+IGR:1959233-1959242.fa,merged_feature_and_igr,1957676,1959242,gabD2+IGR:1959233-1959242,NC_000962.3
NC_000962.3/ldtB+IGR:2835335-2835493+lysU+IGR:2835566-2835784.fa,merged_feature_and_igr,2834108,2835784,ldtB+IGR:2835335-2835493+lysU+IGR:2835566-2835784,NC_000962.3
NC_000962.3/Rv2893+xerC+IGR:3204290-3204380.fa,merged_feature_and_igr,3202419,3204380,Rv2893+xerC+IGR:3204290-3204380,NC_000962.3
NC_000962.3/Rv2226+IGR:2500373-2500444+rnpB+IGR:2500751-2500930.fa,merged_feature_and_igr,2498831,2500930,Rv2226+IGR:2500373-2500444+rnpB+IGR:2500751-2500930,NC_000962.3
NC_000962.3/Rv3272+IGR:3654632-3654636.fa,merged_feature_and_igr,3653447,3654636,Rv3272+IGR:3654632-3654636,NC_000962.3
NC_000962.3/tcrY+IGR:4211009-4211079.fa,merged_feature_and_igr,4209581,4211079,tcrY+IGR:4211009-4211079,NC_000962.3
NC_000962.3/mmpL4+mmpS4+IGR:541910-542141.fa,merged_feature_and_igr,538587,542141,mmpL4+mmpS4+IGR:541910-542141,NC_000962.3
NC_000962.3/narX+narK2+IGR:1965370-1965656+Rv1738+IGR:1965941-1965954.fa,merged_feature_and_igr,1962227,1965954,narX+narK2+IGR:1965370-1965656+Rv1738+IGR:1965941-1965954,NC_000962.3
NC_000962.3/lppP+IGR:2604222-2604296+Rv2331+IGR:2604683-2604739+Rv2331A+IGR:2605078-2605107.fa,merged_feature_and_igr,2603694,2605107,lppP+IGR:2604222-2604296+Rv2331+IGR:2604683-2604739+Rv2331A+IGR:2605078-2605107,NC_000962.3
NC_000962.3/35kd_ag+IGR:3058063-3058192+clgR+IGR:3058531-3058601.fa,merged_feature_and_igr,3057250,3058601,35kd_ag+IGR:3058063-3058192+clgR+IGR:3058531-3058601,NC_000962.3
NC_000962.3/Rv3835+IGR:4310396-4310400+Rv3836+IGR:4310814-4311008.fa,merged_feature_and_igr,4309046,4311008,Rv3835+IGR:4310396-4310400+Rv3836+IGR:4310814-4311008,NC_000962.3
NC_000962.3/IGR:799850-800486+rpsJ+IGR:800792-800808.fa,merged_feature_and_igr,799850,800808,IGR:799850-800486+rpsJ+IGR:800792-800808,NC_000962.3
NC_000962.3/PE_PGRS33+IGR:2062674-2062808.fa,merged_feature_and_igr,2061177,2062808,PE_PGRS33+IGR:2062674-2062808,NC_000962.3
NC_000962.3/gltA2+IGR:1000767-1000807.fa,merged_feature_and_igr,999471,1000807,gltA2+IGR:1000767-1000807,NC_000962.3
NC_000962.3/Rv0082+Rv0083+IGR:92322-92327.fa,merged_feature_and_igr,89923,92327,Rv0082+Rv0083+IGR:92322-92327,NC_000962.3
NC_000962.3/citE+Rv2499c+fadE19+IGR:2814911-2814915.fa,merged_feature_and_igr,2812354,2814915,citE+Rv2499c+fadE19+IGR:2814911-2814915,NC_000962.3
NC_000962.3/Rv0731c+IGR:824639-824799.fa,merged_feature_and_igr,823682,824799,Rv0731c+IGR:824639-824799,NC_000962.3
NC_000962.3/cysG+IGR:3155871-3156147.fa,merged_feature_and_igr,3154653,3156147,cysG+IGR:3155871-3156147,NC_000962.3
NC_000962.3/fusA2+IGR:147771-147907+Rv0121c+IGR:148342-148490.fa,merged_feature_and_igr,145626,148490,fusA2+IGR:147771-147907+Rv0121c+IGR:148342-148490,NC_000962.3
NC_000962.3/Rv3780+IGR:4227525-4227528.fa,merged_feature_and_igr,4226988,4227528,Rv3780+IGR:4227525-4227528,NC_000962.3
NC_000962.3/fabG3+IGR:2248442-2248562.fa,merged_feature_and_igr,2247659,2248562,fabG3+IGR:2248442-2248562,NC_000962.3
NC_000962.3/moeA2+IGR:527360-527378.fa,merged_feature_and_igr,526142,527378,moeA2+IGR:527360-527378,NC_000962.3
NC_000962.3/ftsQ+murC+murG+ftsW+IGR:2414922-2414933.fa,merged_feature_and_igr,2409696,2414933,ftsQ+murC+murG+ftsW+IGR:2414922-2414933,NC_000962.3
NC_000962.3/sigK+IGR:534396-534444.fa,merged_feature_and_igr,533832,534444,sigK+IGR:534396-534444,NC_000962.3
NC_000962.3/lpqA+IGR:3376387-3376489+esxQ+IGR:3376852-3376938.fa,merged_feature_and_igr,3375757,3376938,lpqA+IGR:3376387-3376489+esxQ+IGR:3376852-3376938,NC_000962.3
NC_000962.3/Rv3633.fa,feature,4071790,4072666,Rv3633,NC_000962.3
NC_000962.3/fdhD+fdhF+IGR:3211745-3211802+Rv2901c+IGR:3212108-3212161.fa,merged_feature_and_igr,3208575,3212161,fdhD+fdhF+IGR:3211745-3211802+Rv2901c+IGR:3212108-3212161,NC_000962.3
NC_000962.3/Rv0695+IGR:795470-795518.fa,merged_feature_and_igr,794714,795518,Rv0695+IGR:795470-795518,NC_000962.3
NC_000962.3/yrbE4A+IGR:3920861-3921086.fa,merged_feature_and_igr,3920096,3921086,yrbE4A+IGR:3920861-3921086,NC_000962.3
NC_000962.3/vapC21+vapB21+IGR:3070849-3070874.fa,merged_feature_and_igr,3070169,3070874,vapC21+vapB21+IGR:3070849-3070874,NC_000962.3
NC_000962.3/Rv2039c+Rv2040c+Rv2041c+IGR:2287846-2287883.fa,merged_feature_and_igr,2284798,2287883,Rv2039c+Rv2040c+Rv2041c+IGR:2287846-2287883,NC_000962.3
NC_000962.3/gap+IGR:1614326-1614328.fa,merged_feature_and_igr,1613306,1614328,gap+IGR:1614326-1614328,NC_000962.3
NC_000962.3/PPE35+IGR:2170612-2171060+Rv1919c+IGR:2171525-2171622.fa,merged_feature_and_igr,2167648,2171622,PPE35+IGR:2170612-2171060+Rv1919c+IGR:2171525-2171622,NC_000962.3
NC_000962.3/Rv1874+IGR:2124370-2124380+Rv1875.fa,merged_feature_and_igr,2123683,2124824,Rv1874+IGR:2124370-2124380+Rv1875,NC_000962.3
NC_000962.3/nuoL+nuoM+nuoN+IGR:3527385-3527390.fa,merged_feature_and_igr,3522233,3527390,nuoL+nuoM+nuoN+IGR:3527385-3527390,NC_000962.3
NC_000962.3/rimJ+IGR:1112223-1112383.fa,merged_feature_and_igr,1111611,1112383,rimJ+IGR:1112223-1112383,NC_000962.3
NC_000962.3/Rv2645+Rv2646+IGR:2971549-2971562+Rv2647.fa,merged_feature_and_igr,2970122,2972027,Rv2645+Rv2646+IGR:2971549-2971562+Rv2647,NC_000962.3
NC_000962.3/hpt+mesJ+Rv3626c+Rv3627c+IGR:4067285-4067422+ppa+IGR:4067911-4067956.fa,merged_feature_and_igr,4063253,4067956,hpt+mesJ+Rv3626c+Rv3627c+IGR:4067285-4067422+ppa+IGR:4067911-4067956,NC_000962.3
NC_000962.3/Rv3026c+Rv3027c+IGR:3386919-3387074.fa,merged_feature_and_igr,3385162,3387074,Rv3026c+Rv3027c+IGR:3386919-3387074,NC_000962.3
NC_000962.3/PE_PGRS38+IGR:2424838-2425047.fa,merged_feature_and_igr,2423239,2425047,PE_PGRS38+IGR:2424838-2425047,NC_000962.3
NC_000962.3/betP+IGR:1023868-1024210.fa,merged_feature_and_igr,1022086,1024210,betP+IGR:1023868-1024210,NC_000962.3
NC_000962.3/metB+IGR:1205233-1205303+greA+IGR:1205798-1205983+Rv1081c+IGR:1206418-1206519.fa,merged_feature_and_igr,1204066,1206519,metB+IGR:1205233-1205303+greA+IGR:1205798-1205983+Rv1081c+IGR:1206418-1206519,NC_000962.3
NC_000962.3/Rv3766+IGR:4212982-4212995.fa,merged_feature_and_igr,4212292,4212995,Rv3766+IGR:4212982-4212995,NC_000962.3
NC_000962.3/PPE22+IGR:1932654-1932693.fa,merged_feature_and_igr,1931496,1932693,PPE22+IGR:1932654-1932693,NC_000962.3
NC_000962.3/thiX+Rv0817c+IGR:910842-910971.fa,merged_feature_and_igr,909610,910971,thiX+Rv0817c+IGR:910842-910971,NC_000962.3
